text,spam
"Subject: re : petrochem desk  yes , i will have kate get involved and talk to christian to get details .  vasant  - - - - - original message - - - - -  from : kaminski , vince  sent : monday , april 23 , 2001 9 : 29 am  to : shanbhogue , vasant  cc : kaminski , vince  subject : petrochem desk  vasant ,  it seems we have to help them . can kate help  on this project ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 23 / 2001  09 : 28 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  nelson neale @ enron  04 / 20 / 2001 10 : 29 am  to : vince j kaminski / hou / ect @ ect , vasant shanbhogue / enron @ enronxgate  cc :  subject : petrochem desk  i had a chance to speak with christian lebroc this morning with regard to  curve building for petrochemicals . as it turns out , christian left rac in  april and joined the petrochem desk as a trader . previous efforts at  construction of a forward curve by the group have focused on intuition or  swags . unfortunately , the group had a rough p & l year with at least some of  the blame directed toward the forward curve or lack thereof . when asked  about the fundamentals group , christian indicated that they ' d only been  around about 3 - 4 months and are not yet well - suited to curve building . john  nowlan is indeed the head of the group .  from a timing perspective , i told christian that it would probably take at  least 6 - 8 weeks to develop a curve , especially considering the need to  understand the key market drivers / fundamentals . as was suggested yesterday  during our meeting , a strong relationship between petrochemicals and a nymex  component ( e . g . , crude oil ) would provide a great beginning point - - we could  then potentially strengthen / augment this relationship with other key factors  ( e . g . , supply and demand terms ) borne out of our market research .  nelson",0
"Subject: re : enron project  keith ,  it was a great pleasure to work you with on this project .  the entire enron team was impressed by the quality of the students  and commitment of the school to exploring new and creative  ways of exposing students to business problems .  vince  weigelt on 04 / 10 / 2001 12 : 05 : 25 pm  to : "" ' vkamins @ enron . com ' ""  cc :  subject : enron project  vince ;  i just wanted to tell you how much i enjoyed working with enron on the tiger  project . i found the interaction with you and your colleagues very  stimulating . the ideas we covered ( like whether there are network  externalities in these markets ) was more like a workshop than a project . i  wish all businessmen had your interests and capabilities .  thanks  keith",0
"Subject: wharton risk center advisory committee meeting - june 14 , 2001  to : advisory committee members  from : paul r . kleindorfer  howard kunreuther  date : march 12 , 2001  subject : our next advisory committee meeting  just to let you know that our next advisory committee meeting will be on  thursday , june 14 , 2001 . we will be sending the agenda and more details in  late march or early april . the principal theme of this meeting of the  advisory committee will be "" markets and regulation for efficient risk  management "" .  we would appreciate your letting theresa convery know your attendance by  returning a completed response form ( copy attached ) via fax or email as soon  as possible .  fax : ( 215 ) 573 - 2130  phone : ( 215 ) 898 - 5688  email : tconvery @ wharton . upenn . edu  >  ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~  theresa convery  administrative assistant  risk and decision processes center  the wharton school of the university of pennsylvania  ( 215 ) 898 - 5688 / fax : ( 215 ) 573 - 2130  tconvery @ wharton . upenn . edu  - response form . doc",0
"Subject: rice / eron finance seminar series  fyi !  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 12 / 04 / 2000  07 : 59 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  barbara ostdiek on 12 / 01 / 2000 05 : 38 : 08 pm  to : ostdiek @ rice . edu  cc :  subject : rice / eron finance seminar series  enron seminar series in finance  jones graduate school of management , rice university  tim bollerslev  duke university  will give a seminar at the jones school on friday , december 8 , ?   & measuring , modeling , and forecasting realized volatility .  8  the seminar will begin at 10 : 30 in room 113 .  please note the different time and different room for this seminar .  a pdf of the paper is available through the seminar website  http : / / www . ruf . rice . edu / ~ jgsfss / .  ?",0
"Subject: aga forecast for 7 / 21 is 42  vince & stinson ,  the number comes out from the time series model is 42 , compared with mike ' s  61 .  last year ' s number ( true ) was 41 ( 7 / 23 / 99 ) , and 26 ( 7 / 30 / 99 ) . therefore the  curve is down - sloping dramatically .  let us see what happen tomorrow .  zimin",0
"Subject: re : country risk jr . economist hiring  vince ,  thanks .  - - gwyn  vince j kaminski @ ect  05 / 02 / 2001 03 : 20 pm  to : gwyn koepke / na / enron @ enron  cc : vince j kaminski / hou / ect @ ect  subject : re : country risk jr . economist hiring  gwyn ,  try to reduce the number of potential candidates to 3 , before i shall  get involved .  also , i contacted hr regarding your promotion .  the process has started .  vince  gwyn koepke @ enron  05 / 02 / 2001 03 : 09 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : country risk jr . economist hiring  thanks vince . i have the resume book from sais . i ' d like to start  contacting them individually telephonically prior to meeting with maureen . i  will begin to contact them and do some initial screening . would you like to  participate in the initial screening ?  thanks , - - gwyn  vince j kaminski @ ect  05 / 02 / 2001 03 : 06 pm  to : gwyn koepke / na / enron @ enron  cc :  subject : re : country risk jr . economist hiring  gwyn ,  yes , please go ahead and get a resume book from sais .  vince  gwyn koepke @ enron  05 / 02 / 2001 11 : 40 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : country risk jr . economist hiring  vince ,  maureen had mentioned to me a while back that our group had approval to hire  an junior / full economist . she then asked me to contact johns hopkins sais to  get resumes of possible candidates . i have completed all this . but , before  i begin contacting these potential candidates , i wanted to confirm with you  that we have the approval to hire another person at the either junior or  associate economist level .  thank you .  gwyn koepke",0
"Subject: correlation matrix reduction  zhiyang ,  got your message .  as we discussed , the best way to breakdown the big correlation matrix between  different location indices is through "" cluster analysis "" . the idea is to select major  hubs and the "" satellite "" markets . by establish the correlation between the hubs  and correlation between the satellites and the hubs , the big matrix can be significantly  reduced . then the traders only need to input the correlations between the hubs .  this technique has been applied in our value at risk system . you may talk to  tanya to find out the details .  zimin  ps : the wsprd code you requested .",0
"Subject: re : uk power / gas  vince , just fyi :  oliver ( risk control in london ) was asking if it is appropriate to use a set  of factors corresponding to some commodity for another commodity .  this "" mapping "" we do quite frequently in our var system when forward prices  for a commodity are not correlated ( because of poor price history ) .  i think using this kind of mappings is ok because we can not trust these  correlations based on illiquid price information .  if we believed the matrix with low correlations represents what goes on in  the market and we simply can not reconstruct it with our 7 factors - then  we might use more factors then 7 or the matrix itself .  tanya  tanya tamarchenko  12 / 15 / 2000 02 : 36 pm  to : oliver gaylard / lon / ect @ ect  cc : david port / market risk / corp / enron @ enron , rudi zipter / hou / ect @ ect , wenyao  jia / hou / ect @ ect , kirstee hewitt / lon / ect @ ect , debbie r brackett / hou / ect @ ect ,  naveen andrews / corp / enron @ enron  subject : re : uk power / gas  oliver ,  i completely agree with you : validating var inputs like positions , prices and  volatilities which are used by risktrac is the first thing to do .  you also rise a valid question : if the factor loadings for some commodity do  not make sense should we use the factor loadings for another commodity ?  the factor loadings "" do not make sense "" when the correlations across the term  structure are not high . so if we believe that the forward prices for this  commodity are market prices and statistical analysis on these prices produces  the correlations which we trust , then it would be proper to use this  correlation matrix in var engine , not the factors . using factors is simply  the way to speed up calculations for highly correlated prices without  sacrificing the accuracy .  tanya .  oliver gaylard  12 / 15 / 2000 07 : 11 am  to : naveen andrews / corp / enron @ enron  cc : david port / market risk / corp / enron @ enron , rudi zipter / hou / ect @ ect , wenyao  jia / hou / ect @ ect , kirstee hewitt / lon / ect @ ect , tanya tamarchenko / hou / ect @ ect ,  ganapathy ramesh / hou / ect @ ect , debbie r brackett / hou / ect @ ect  subject : re : uk power / gas  naveen  regarding the calculation of uk vars in risk trac i agree that we should be  using this calculation engine for all commodity vars . however we should not  focus solely on the uk but ensure that we use risk trac for continental power  and gas , uk power and gas , nordic power .  to use risk trac i think the following need to be resolved first , to  implement it "" right the first time "" , as i think it is incorrect to consider  the risk trac numbers "" as the most accurate "" since it depends on the validity  of these items :  positions ( delta and gamma ) and curve mapping - these need to include all  positions including those outside the main risk systems  positions , curves and mapping should now be no problem given the feeds ,  apart from continental power , have been uat ' d and we have the spreadsheet  feeds up and running .  price and vol curves - as used by the risk systems  as above  inter commodity correlation - prompt month  correlation should be easy to calculate given an accurate and complete data  set ( however the incomplete historic data for europe in risk trac , prior to  the formation of the task force , would mean a full data set needs to be  obtained and used ) . term structure of correlation would be good but i  understand this is difficult to use in the calculation .  factor loadings  i think factor loadings should be calculated , on the same data sets used  for inter commodity correlation , for all commodities . if this analysis does  not appear to work i am not sure that using factor loadings for other markets  is adequate . do we need to consider an alternative approach to calculating  var for these markets ?  to ensure this moves forward i think a list of the mile stones ,  responsibilities and time lines needs to be drawn up otherwise i fear the  process of moving across to risk trac from the spreadsheet var will  experience some slippage .  i will call today to start the process off .  rgds  oliver  naveen andrews @ enron  06 / 12 / 2000 21 : 50  to : oliver gaylard / lon / ect @ ect  cc : david port / market risk / corp / enron @ enron , rudi zipter / hou / ect @ ect , wenyao  jia / hou / ect @ ect , kirstee hewitt / lon / ect @ ect , tanya tamarchenko / hou / ect @ ect ,  ganapathy ramesh / hou / ect @ ect , debbie r brackett / hou / ect @ ect  subject : uk power / gas  oliver ,  i had a couple of issues pertaining to uk power / uk gas . first ,  just a few notes as it pertains to risk trac uk - implementation :  ( 1 ) in risktrac , currently all the gas curves are mapped to nbp .  ( 2 ) all the power curves are mapped to r 4 ( cinergy ) .  factor loading analysis lends itself only to nbp and the norewgian curves ( for  reasons of liquidity , etc ) . we have decided that nbp and cinergy are the  best curves available at this time .  the spreadsheet which is utilized in the uk also has curves mapped to a  2 - 3 - year old set of factors derived from us nat gas , which is clearly not  optimal . hence  ( 1 ) we should be using risktrac numbers for var , as it is the "" most  accurate "" , both in terms of ene - wide model usage and in terms of the most  recent updated data . ever since uk power came on board in risktrac 3 weeks  ago , the uk power number has been consistently 7 - 8 mm above the numbers in  your spreadsheet . this difference is to be ecpected , given the different  inputs .  ( 2 ) the consistent numbers do not point to a data error in any obvious way ,  however , if you believe that positions are not captured correctly , please let  our it staff know that .  ( 3 ) checks which ramesh has done indicate that positions are tying in .  however , as you know , there could be disconnects with enpower , etc .  in any event , it would be ideal and optimal to have all the simulations run  out of risktrac for reasons of aggregation and analysis .  your help is appreciated .  regards  naveen",0
"Subject: fwd : abstract  return - path :  from : vkaminski @ aol . com  full - name : vkaminski  message - id :  date : sun , 1 oct 2000 07 : 40 : 46 edt  subject : abstract  to : deng @ isye . gatech . edu  mime - version : 1 . 0  content - type : multipart / mixed ; boundary = "" part 2 _ 15 . 9 e 45 a 9 f . 27087 cbe _ boundary ""  x - mailer : aol 3 . 0 16 - bit for windows sub 86  shijie ,  i am sending you the abstract for my informs presentation .  vince  * * * * *  the last three years were characterized by exceptionally high volatility of  the power prices in the us markets . the market developments have created a  number of unique challenges for energy industry economists . one immediate  question we have to answer is how to measure volatility of energy prices .  although we can all agree that the prices in the power markets are  characterized by high variability , the traditional measures used in financial  economics ( annualized standard deviation of log price returns ) may not fit  well electricity prices . the second challenge is to explain the sources of  high price volatility and to answer the question to what extent it can be  attributed to problems that can be addressed in the long run . such problems  include flaws in market design that allow some market participants to abuse  market power , limited availability and / or unequal access to transmission ,  temporary shortages of generation capacity . some factors underlying high  volatility of electricity prices may be of permanent nature and may be a  necessary price to pay for increased market efficiency and expanded customer  choice .  - informs . doc",0
"Subject: monday ' s newsletter  hello vince !  i ' m working with michael sergeev to produce this next issue of the  newsletter . do you have a suggestion for the kaminski column on page one ?  if so , please tell me what you ' d like to use and i ' ll get it ready either  today or monday morning .  at some point , when you have a couple of minutes , we should sit down and talk  about your philosophy regarding the newsletter and what you would like to see  in the future . i ' d like to get a little creative with it once i know your  thoughts on this .  best regards ,  sam  p . s . - note that i am "" william smith "" in the lotus notes system . there is  also a "" will smith "" that works in it . we forward each other ' s mail all the  time ! : - )  ss",0
"Subject: stewart seeligson joins ebs  hi stinson & vince this is the person that kevin howard told me about - - kevin  did the finacing portion of the deals mentioned blow and stewart was the  commercial counterpart . he will be heading up hamachi towards its closure  this week .  ravi .  - - - - - forwarded by ravi thuraisingham / enron communications on 03 / 13 / 00 02 : 20  pm - - - - -  ebs office of the chairman  sent by : dolph selten  03 / 13 / 00 01 : 47 pm  to : ec employees - - all @ enron communications  cc :  subject : stewart seeligson joins ebs  we are pleased to announce that stewart seeligson has joined ebs relocating  after more than 4 years from enron europe in london . stewart started with  enron nearly six years ago as an associate in ect in houston . in europe ,  stewart was successful in playing a key role in sutton bridge , originating a  number of highly structured transactions including the eastern deals and more  recently co - led enron ' s commercial activities in spain especially the  development of a 1200 mw ccgt which is expected to begin construction later  this year .  stewart will assist in developing , managing and leading several of our more  complicated mission critical commercial transactions . in particular , stewart  will focus on those transactions which require multiple functions across ebs ,  a role stewart excelled in at enron europe . stewart will report directly to  ken rice as a vice president , but will work directly with each of the  commercial business unit leaders on a project specific basis .  please welcome stewart to the ebs team .",0
"Subject: re : trading algorithms  andy ,  sounds good . one comment : vasant is swamped with work coordinating  several high profile projects .  bob is very productive and thorough and will get a lot of support  internally from other members of the group : this contribution  may not be directly visible but it will be still very important .  we appreciate your hands - on involvement . it ' s always the most  important condition of a successful project to have direct and frequent  interaction  with the customer . look fwd to working on this project .  vince  from : andy zipper / enron @ enronxgate on 04 / 18 / 2001 01 : 57 pm  to : jay webb / enron @ enronxgate , vince j kaminski / hou / ect @ ect  cc :  subject : trading algorithms  guys ,  here is what i took away from our meeting :  1 ) . research will continue working on custom reporting off of enrononline  data .  2 ) . research will continue working on market analysis off of enrononline data  3 ) . research will a contribute a resource to the trading algorithm effort ,  presumably one at this point in time . i would prefer it to be vasant but i am  flexible . the trading algorithm group will be run by the enrononline team with  its product reviewed by research . it is my belief that projects like this  require a firm commercial hand in their infancy to make sure they stay on the  right track .  if this presents a problem for anyone please let me know so that we can  discuss .  thanks ,  andy",0
"Subject: hello vince ,  nie bardzo wiem czy pisac po polsku czy po angielsku : )  co u ciebie slychac ?  u mnie troche zmian jak ze juz nie pracuje w scem , a przenioslem sie do  mieco ( a small marubeni backed energy - america trading company ) . bardzo  rozne od scem . najbardzij przypomina mi scem na poczatku z joe , jak bylo  20 - 30 osob . sa i minusy i plusy . troche structure i research ale przede  wszystkim weather . trrovhe latam miedzy east i west bo sa officy w obydwu  miejscach . california jest ok w zimie : ) .  na bardziej personalnym froncie ; pamietasz dinner na ktory poszlismy  kiedys na conferencji w ny z catherine ( she used to work for williams -  works for morgan stanley now ) , we are dating ( for a while ) . it is a  good story how we met . so we owe you dinner : )  jak bylem w atlancie to pracowala dla mnie christa grey . bedzie teraz  konczyla grad school in international relations ( with eastern european  slant ) , i zastanawia sie czy sa jakies mozliwosci polaczenia tego co robila  ze "" wschodem "" . co robila to bylo przede wszystkim vb implementations modeli  , ( roznego rodzaju ) , web based data collections , basic research , teraz  jest w gas structuring etc . she speaks russian and was in ukraine / poland  few times on peace corp assingments . she is very bright and dedicated .  myslalem zeby ja zwabic do californii ale ten eastern european pociag jest u  niej silniejszy niz u mnie : ) . i have here resume , wiec jak bys myslal ze  jest jakis fit i will foreward it to you .  troche tak mieszanka pisze , przepraszam  bede chyba w houston w pazdzierniku to moze bysmy sie mogli spotkac .  latwiej pewnie by bylo w ny ( mieszkam po nj stronie ( rent jest inny niz w  atlancie : ) ( 201 ) 222 - 0435 ) , wiec daj mi znac jakbys mial czas i ochote .  thanks  roman",0
"Subject: re : aiesec  biliana ,  i have prior commitments on saturday , february the 5 th . please , send me more  information about the following saturday . there is a remote possibility i  shall have  to go to london that weekend . otherwise , i shall be glad to join you .  vince  biliana pehlivanova on 01 / 28 / 2000  11 : 54 : 58 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : aiesec  dear mr . kaminski ,  the following are the personal and work e - mail addresses of the polish  trainees in college station .  sylwester rutkowski sylwesterr @ usa . net , sylwester . rutkowski @ destia . com  patricia dalecka pdalecka @ hotmail . com , patrycia . dalecka @ destia . com  danusia mas danusia . mas @ destia . com  lidia olczyk lolczyk @ usa . net , lidia . olczyk @ destia . com  robert lyczak rlyczak @ yahoo . com , robert . lyczak @ destia . com  i would like to invite you to join us for a paintball game next saturday ,  feb 5 th . the purpose of this event is to develop team building among our  student members , board of advisors , and corporate clients .  in addition , i would like to invite you to participate in our mock  sales day on saturday , feb . 12 th . during this day , the new members will  first receive training on aiesec sales / knowledge and then role play with our  board of advisors and alumni acting as company  representatives . sharing your aiesec and work experience would be a  valuable contribution to our training program .  i will get in touch with you regarding these events in the beginning of  next week , as soon as i have the time and place finalized .  i appreciate your interest in working with us .  best regards ,  biliana pehlivanova  vice president of incoming exchange  aiesec houston",0
"Subject: corp and muni bonds  here ' s what i found . pls let me know if i can help you with anything . i  checked on the bonds that we spoke with you about earlier . the call date was  in august so i just passed on it . these look pretty good .  thanks , julie  - kaminsky 2 . doc",0
"Subject: re : ff vols from historical fwd price curves  winston ,  i am sending you ffd vol curves which are calculated based on 1 month ( 18  log - returns )  of data with 0 . 97 decay factor . these vols give $ 3 . 14 m in var for  storage - prc ( versus 3 . 37 in production  for 5 / 30 / 00 ) .  tell me what i need to change in the format so that it is convenient for you .  tanya",0
"Subject: re : your mail  zhendong ,  dr . kaminski called me back telling me that he would like to have you as  an intern student in his research department during the summer . please  write him an email as soon as possible to introduce yourself and letting  him know of your expected starting date and ending date . dr . kaminski ' s  email address is vince . j . kaminski @ enron . com  shi - jie deng  assistant professor  school of isye  georgia institute of technology  office phone : ( 404 ) 894 - 6519  e - mail : deng @ isye . gatech . edu  home page : http : / / www . isye . gatech . edu / ~ deng",0
Subject: request submitted : access request for brian . mihura @ enron . com  you have received this email because you are listed as an alternate data  approver . please click  approval to review and act upon this request .  request id : 000000000005412  approver : stinson . gibner @ enron . com  request create date : 10 / 23 / 00 8 : 49 : 45 am  requested for : brian . mihura @ enron . com  resource name : \ \ enehou \ houston \ common \ research - [ read / write ]  resource type : directory,0
"Subject: enroncredit . com report for 12 . 10  fyi `  - - - - - - - - - - - - - - - - - - - - - - forwarded by benjamin parsons / lon / ect on 13 / 10 / 2000  09 : 16 - - - - - - - - - - - - - - - - - - - - - - - - - - -  katja schilling  13 / 10 / 2000 08 : 40  to : john sherriff / lon / ect @ ect , deborah edwards / lon / ect @ ect , edmund  cooper / lon / ect @ ect , ted murphy / hou / ect @ ect , william s bradford / hou / ect @ ect ,  eva hoeffelman / lon / ect @ ect , jackie gentle / lon / ect @ ect , steve w  young / lon / ect @ ect , tim davies / lon / ect @ ect , mark pickering / lon / ect @ ect , denis  o ' connell / lon / ect @ ect , david a wall / risk mgmt / lon / ect @ ect , rod  nelson / lon / ect @ ect , jeff kinneman / hou / ect @ ect , joanne wadey / lon / ect @ ect ,  enroncredit . com london , enroncredit . com houston , michael r brown / lon / ect @ ect ,  philippe a bibi / hou / ect @ ect , louise kitchen / hou / ect @ ect , drew c  lynch / lon / ect @ ect  cc :  subject : enroncredit . com report for 12 . 10  1 . credit quality  2 . website",0
"Subject: lacima energy and weather derivatives courses by clewlow and  strickland  please find attached information ? for our next two courses and workshops : ?  energy derivatives : ? pricing and risk management and  weather derivatives , which will be conducted in houston and in london in feb  / march 2001 . ? instructors will be dr les clewlow and dr chris strickland .  ?  because the course requires intense interaction , the courses will be ? limited  to a maximum of 15 people , so early registration is encouraged .  ?  if you require further information , or would like to register for either or  both ? courses , please contact me via this email or our web site , ? www .  lacimagroup . com  - energy . pdf  - weather . pdf",0
"Subject: mec advisory board meeting  we are still in discussions with mec about a transaction , but it seems to be  moving in the right direction . they have asked to set up an advisory meeting  in december to meet the senior team members . mr . plotnick indicated that he  expects to have his cto in place by then . i am trying to arrange our first  meeting the week of december 5 or december 12 . please send me a short list  of times you have available for a two hour meeting .  once again , i would like to thank each of you for your help with this  project .  regards ,  mark  mark lay  enron investment partners  333 clay st . , suite 3800  houston , tx 77002  p 713 - 853 - 7408  f 713 - 345 - 7670",0
"Subject: re : resume  how did it go with renshi zhang and bill koures ? renshi has two offers  already . if you want to persue him , i would recommend moving quickly .  regards ,  marshall brown  vice president  robert walters associates  tel : ( 212 ) 704 - 0596  fax : ( 212 ) 704 - 4312  mailto : marshall . brown @ robertwalters . com  http : / / www . robertwalters . com  > - - - - - original message - - - - -  > from : vince . j . kaminski @ enron . com [ smtp : vince . j . kaminski @ enron . com ]  > sent : monday , march 12 , 2001 6 : 36 pm  > to : marshall . brown @ robertwalters . com  > cc : vince . j . kaminski @ enron . com  > subject : re : resume  >  >  > marshall ,  >  > i am catching up with my mail . we would like to talk to this candidate as  > well  > ( phone interview ) .  >  > vince  >  >  >  >  >  > marshall brown on 02 / 21 / 2001 12 : 36 : 39  > pm  >  > to : vince kaminski  > cc :  > subject : resume  >  >  > vince ,  > this candidate would be interested in speaking with you .  > regards ,  >  > marshall brown  > vice president  > robert walters associates  > tel : ( 212 ) 704 - 0596  > fax : ( 212 ) 704 - 4312  > mailto : marshall . brown @ robertwalters . com  > http : / / www . robertwalters . com  >  >  > >  >  >  > * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  > caution : electronic mail sent through the internet is not secure and could  > be intercepted by a third party .  >  > this email and any files transmitted with it are confidential and  > intended solely for the use of the individual or entity to whom they  > are addressed . if you have received this email in error please notify  > the system manager .  >  > this footnote also confirms that this email message has been swept by  > mimesweeper for the presence of computer viruses .  >  > * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  >  > ( see attached file : kour _ vas . doc )  >  > >",0
"Subject: anjam and kirstee ,  as i have suspected the position as of 6 / 30 vs 7 / 19 makes the difference . the  first table first column is my var number with 6 / 30 position and gold & silver  prices , the second column is your var with 7 / 19 position and dummy  gold & silver prices . the second table first column is my var with 7 / 19  position and 6 / 30 gold & silver prices , the second column is as before .  i would ask you to plug the gold and silver prices and see what kind of  numbers you get in order to verify we are on the same page . please refer to  modelvar 2000 . xls that i have sent you for gold & silver prices and  volatilities .  thank you ,  cantekin  table 1  table 2",0
"Subject: vince ,  i hope you are well . until today , i did not know there was another kaminski  at enron . perhaps you know him already but i found him in the enron address  book his first name is jim .  i am enrolled in the above mandatory program and i have nominated you in the  peer / colleague category , to provide feedback on me . i do not know the nature  of the questions you would be required to respond to but sometime soon you  would receive an e - mail asking you for your input .  i know your plate is full and life is already hectic but i thought i could  nominate you for your input . i should be grateful if you would take some  time off your very hectic schedule and provide the feedback on me .  very many thanks ,  tony  enron broadband services  713 - 853 - 3939",0
"Subject: re : the consultant ' s model for gary hickerson ' s group  the model is supposed to be a real option model to capture the value of  power plants of gencos . it is to give trader a better insight as to whether  the  market is overvaluing / undervaluing certain genco stocks , and trader can  act accordingly . i ' m still trying to find out how trader is supposed to use  it .  modeling details :  the model takes in all gencos ' locational power forward prices and fuel  forward  prices , and uses garch model to simulate one year daily prices , and then  uses a hourly profile to convert them into hourly prices . garch model  parameters  are estimated by the consultant using and separate model and  are updated twice a year , and it does not matter whether the simulation starts  in january or september .  using these prices , it will determine whether a unit at a particular location  will be dispatched  or not depending on a ) spread of power and fuel prices , and b ) whether the  start - up  cost can be recovered during 8 operation hours . the unit can be dispatched at  minimum and peak levels . fixed o & m , sox and nox ( i don ' t know what the last  two stand for )  are taken into consideration .  with the simulated dispatch schedule , the model calculates the value that can  be generated  by this unit , then sums it up across all units .  the final value is the average of 100 simulations . and it takes about 16  hours to run for about  200 units .  after our conversation , the consultant promised to look into a ) how to make  the model more flexible ,  say , to allow a different time horizon , b ) reduce spreadsheet overhead by  doing calculation one  unit a time and not saving all the intermediate information ( as of now it  saves everything  on the spreadsheet ) .  assuming the garch process is modelled correctly , i believe the methodology  is ok , though  it does not capture most of the optionality .  my concerns are :  whether the price processes are modelled correctly . i have to get more  details before making  any conclusion .  100 simulations are way too few . unless we convert the algorithm to c , i  don ' t see how spreadsheet  can handle more simulations . i guess that ' s why they contact us . but again ,  if enron ' s buying the  model from the consulting company , why should enron do their job for them ?  how trader ' s going to use the model output . for this i phoned jeff ( the  associate who initiated all  these ) and am still waiting for his returning call . a related questions why  the model horizon is one year .  we can either  oversee the conversation , but not doing actual coding for them .  or  redo the model for them . ( the problem still remains that how trader ' s going  to use the output ) . but  in view of the great wall of china separating the business units , should we  do it ?  as of now i have a simulation model taking start - up cost , fixed o & m , rump - up  delay into consideration .  it simulates monthly prices ( using gbm ) and takes 2 minutes 40 seconds to run  10 , 000 simulations for  one unit for ten years ( 120 time steps ) . it can use forward - forward vol and  incorporate seasonality into  it ( i understand this is debatable ) . ( one interesting observation is that  when using forward - forward vol  simulation , the standard deviation is about 0 . 5 % , while standard deviation  using forward vol is about  2 % . also , incorporating seasonality increases the value by about 1 . 6 % ) . since  most of the time - cost  occurs in price simulation , and we are to simulate about 20 price processes ,  i hope the full model  ( if we build it ) will take a couple of hours to run for 200 units . the main  task will be interfacing , i . e . ,  getting data from data base , and outputting the results . this is where i need  most help if i am to do it .  please advice the course of action . i am supposed to talk to michelle  cisneros today .  p . s . i never promised to oversee a programmer in our group ( see the message  below ) .  best ,  alex  - - - - - - - - - - - - - - - - - - - - - - forwarded by alex huang / corp / enron on 01 / 05 / 2001 08 : 58  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  jeff m gray  01 / 04 / 2001  to : gary . hickerson @ enron . com , michael . w . bradley @ enron . com ,  michelle . d . cisneros @ enron . com , jaime . gualy @ enron . com  cc : alex . huang @ enron . com , kskinner @ ftenergy . com , cseiple @ ftenergy . com  subject : fw : project timeline  ken and i worked up the following timeline and refined the trading  methodology a bit this morning . we also met with alex huang from vince ' s  group , and explained the model and coding tasks . ken and alex have arranged  to speak by phone on monday , and meanwhile alex is coordinating within the  research group . alex will oversee a programmer within his group , while  interfacing regularly with us .  1 / 4 kickoff  1 / 11 complete spreadsheet , table , and database structures ( rdi ) .  1 / 17 complete software coding for the pricemaker component of the model  ( rdi and enron research ) , and begin testing ( enron research ) .  1 / 22 complete software coding for the dispatch portion of the model ( rdi  and enron research ) , and begin testing ( enron research ) .  1 / 22 complete financial trader "" user "" interface , within the access  environment ( rdi ) .  1 / 22 complete collection and delivery of unverified generating - unit data from  rdi databases ( rdi ) . begin verification process ( rdi ) .  1 / 29 complete all charts and reports accessible from the user interface  ( rdi ) .  1 / 29 complete compilation of consensus ebitda forecasts for all operations  other than merchant generation ( enron financial trading ) .  2 / 9 complete code testing ( enron research ) .  2 / 9 deliver verified and quality - checked generating - unit data ( rdi ) .  2 / 9 complete the model , begin testing the trading methodology , and train  users .  2 / 16 finish training , testing , and final qc .  jeff",0
